date,item,news,result
2025-11-16-17-33,LG에너지솔루션," 박대리보고서  각형에 속도 내는 LG엔솔, LFP 기회에 웃는 양극재 ",0.98269737
2025-11-16-17-33,카카오게임즈,"게임사 3분기 시절,  똘똘한 IP 가 희비 갈랐다  현장  카카오게임즈  배틀그라운드 , 김풍 작가의 기내식 맛은? 신세계백화점 센텀시티점에 비행기 만든 카카오게임즈 ",0.98170495
2025-11-16-17-33,HMM,"해운업계 덮친 관세 파도 HMM, 영업익 80% 급감 KB증권  HMM, 4분기 실적 악화 전망 목표가   전재수  해수부 이전 내달 초 착수  HMM 이전도 불가피  미국발 관세 저운임  이중고  HMM, 영업이익 80% 급감 ",0.98118585
2025-11-16-17-33,두산로보틱스,"두산로보틱스, BSH 방문 유럽 협동로봇 수주 기대감? ",0.9781698
2025-11-16-17-33,JYP Ent.,기관  알테오젠  외인  코오롱티슈진  개인  JYP Ent.  1위  주간 코스닥 순매수- 2025년 11월10일 11월14일  ,0.976561
2025-11-16-17-33,DB,"IBK기업은행, 가이드북으로 DB형 퇴직연금 이해 돕는다  DB손해보험, 3분기 실적부진  경험요율 조정효과 기대  - 대신증권 투자수익에 버틴  한화생명  예실차 감소로 흔들린  DB손보   KB   DB손보, 3분기 누적순익 1.2조 장기   손해율에  후퇴  ",0.9732484
2025-11-16-17-33,OCI홀딩스,"태양광 ESS 데이터센터까지  OCI홀딩스 신성장 모멘텀 폭발 OCI홀딩스, 10월 23일 장중 102,200원 1.73% 하락 ",0.97117746
2025-11-16-17-33,LG전자,"LG전자, 유럽 오소 지분 1673억원에 인수 마무리 ",0.96995974
2025-11-16-17-33,원익QnC,"신한투자  모멘티브 악재도 못 막았다  원익QnC, 성장축은 그대로  ",0.9592505
2025-11-16-17-33,삼성증권,"삼성증권, 중국   AI테크 대표기업 5종목에 집중 투자 증시 활황에 IB까지 호조  삼성증권 실적 서프라이즈 ",0.9547242
2025-11-16-17-33,테스,"테스칸, 펨토치즐 레이저 기술로 반도체 워크플로 확장   테스칸, 펨토치즐 레이저 기술로 반도체 워크플로 확장 ",0.9535584
2025-11-17-22-12,영원무역," 장중수급포착  영원무역, 외국인/기관 동시 순매수  주가 +12.28% ",0.99854994
2025-11-17-22-12,코미코," 리포트 브리핑 코미코,  큰 도약을 위한 준비  목표가 150,000원 - SK증권 ",0.9955437
2025-11-17-22-12,KG이니시스,"KG이니시스, 본업 PG 회복세 확인 주요 계열사 안정화에  지배력 강화   KG이니시스, 본업 회복 계열사 안정 목표가    모닝 리포트  ",0.99454725
2025-11-17-22-12,콜마비앤에이치,"콜마비앤에이치, 말레이시아 코스웨이와 MOU 체결 ",0.9939318
2025-11-17-22-12,피에스케이," 강세 토픽  반도체 - 후공정 장비 테마, 피에스케이홀딩스 +5.38%, 디아이 +4.92% - 조선비즈  강세 토픽  반도체 - 전공정 장비 테마, 테스 +8.39%, 피에스케이홀딩스 +5.38% - 조선비즈 ",0.99347246
2025-11-17-22-12,피에스케이홀딩스," 강세 토픽  반도체 - 후공정 장비 테마, 피에스케이홀딩스 +5.38%, 디아이 +4.92% - 조선비즈  강세 토픽  반도체 - 전공정 장비 테마, 테스 +8.39%, 피에스케이홀딩스 +5.38% - 조선비즈 ",0.99347246
2025-11-17-22-12,두산우," 두산우  52주 신고가 경신, 기관 3일 연속 순매수 6,001주  ",0.992698
2025-11-17-22-12,박셀바이오,"박셀바이오, 황반변성 치료제 개발 위해 서울대와 DDS 협약 체결 박셀바이오 주가 하락 중 ",0.9844692
2025-11-17-22-12,지아이이노베이션," 생생한 주식쇼 생쇼  지아이이노베이션  358570   강세 토픽  2025년 임상 예정 제약 바이오 테마, 지아이이노베이션 +5.98%, 한올바이오파마 +5.49% - 조선비즈  장중수급포착  지아이이노베이션, 외국인/기관 동시 순매수  주가 +5.37% ",0.98060083
2025-11-17-22-12,SKC,"ESS가 살렸다 SKC, 2년만에 분기 동박판매 1만톤 돌파 전망  비즈360  ",0.9804964
2025-11-17-22-12,네패스,"특징주, 네패스아크-뉴로모픽 반도체 테마 상승세에 6.68%   ",0.97752494
2025-11-17-22-12,DB하이텍,"파운드리 경쟁력 + 고부가 제품  DB하이텍 신사업 기대  시스템반도체 관련주,  봄꽃만개  디아이 한미반도체 DB하이텍 고영...  찬바람 쌩쌩  싸이닉솔루션 DB하이텍, 전날 상승 이어 7% 급등 7만2000원선 재돌파  DB하이텍  52주 신고가 경신, 3Q25 Review  레거시의 묘미는 공급 제약에 있다 - LS증권, BUY ",0.9771213
2025-11-17-22-12,OCI홀딩스,"OCI홀딩스, 탈중국 수혜 본격화  9월부터 풀가동  OCI홀딩스, 태양광 수요 반등 기대... 목표가 -DB  리포트 브리핑 OCI홀딩스,  남자가 깨어날 때  목표가 160,000원 - DB증권 ",0.96961087
2025-11-17-22-12,DB손해보험,"대신   DB손해보험, 10월 경험요율 조정 효과 기대  목표가   - 조선비즈 교보증권  DB손해보험 3분기 실적 감소, 안정적 자본건전성 기반 주주환원 확대 기대  해외사업 덕 본 삼성화재 한화생명 DB손보   진출  눈길  DB손보, 예실차 손실 급증   연말 회계조정  우려  ",0.96899366
2025-11-17-22-12,세아제강지주,"세아제강지주,  기대주  세아윈드 매출 본격화 2조 수주 소화한다 ",0.9682233
2025-11-17-22-12,넥슨게임즈,"넥슨, 일본서 주가 고공행진   못말린다 ",0.9655303
2025-11-17-22-12,NHN KCP,"NHN KCP, QR NFC 주문 기능  KCP 오더  출시 NHN KCP, QR NFC 주문 통합한  KCP 오더  출시 NHN KCP, 통합 매장 솔루션에 QR NFC 주문 기능 출시 테이블 픽업 한 번에   NHN KC,  KCP 오더  기능 추가 ",0.9642768
2025-11-17-22-12,HL만도,불굴의 도전으로 첨단모빌리티 기업 도약 ,0.9639567
2025-11-17-22-12,HMM,"포스코 장인화 리튬광산 제철소 대규모 투자 강행,  시총 18조  HMM 인수 여력 물음표  공급 과잉에 운임 하락 지속   HMM 목표가 줄하향 전재수, 홀로 HMM 찾아 부산 이전 설득 노조  총파업 불사  ",0.960347
2025-11-17-22-12,큐렉소,"큐렉소, 3분기 흑자 달성, 글로벌 시장 확대로 성장 가속화 ",0.96003586
2025-11-17-22-12,KB금융,"KB금융지주,  컬링 슈퍼리그  공식 후원한다  단독  KB금융그룹, 27일  대추위  연다 KB증권 김성현 이홍구 대표 연임  촉각  KB금융 컬링 슈퍼리그, 11월 18일 개막 MBC스포츠+ 독점 생중계 임종희 KB금융지주 회장  국민성장펀드 업무협약식  ",0.9566488
2025-11-17-22-12,덴티움,"덴티움,  2025 컨센서스 서 재생 골이식 술식 로드맵 제시 ",0.95451164
2025-11-17-22-12,유진테크,"유진테크 주가, 11월 17일 89,900원 1.12% 올라 마감  리포트 브리핑 유진테크,  단기 실적 보단 내년에 초점  목표가 110,000원 - DB증권 ",0.952565
2025-11-18-21-53,엘앤씨바이오,"엘앤씨바이오, 3분기 최대 실적 달성하며 ECM 치료제 성장 주도 ",0.9972396
2025-11-18-21-53,와이지엔터테인먼트,"베이비몬스터, 미니 2집으로 공연 스케일 확장  일본 팬 콘서트 포문  ",0.99555296
2025-11-18-21-53,지아이이노베이션,"지아이이노베이션, 호주서 GI-102 GIB-7 병용요법 임상 2a상 승인 ",0.99511564
2025-11-18-21-53,GS건설,"GS건설, 안양자이헤리티온 분양 또 연기  기획  직접 개발사업도  GS건설, 주택 디벨로퍼로  활약  GS건설,   암모니아 에너지 기업  아모지  투자 GS건설, 암모니아-수소 기업 아모기에 1500만 달러 투자 포항서 상용 파일럿 진행 ",0.9937797
2025-11-18-21-53,고려아연,"고려아연, 자원순환 사업 순항 미국 페달포인트 실적 개선세 ",0.9934965
2025-11-18-21-53,DB손해보험,해외사업 덕 본 삼성화재 한화생명 DB손보   진출  눈길  ,0.99289215
2025-11-18-21-53,GS,"GS건설, 안양자이헤리티온 분양 또 연기  기획  직접 개발사업도  GS건설, 주택 디벨로퍼로  활약  GS건설,   암모니아 에너지 기업  아모지  투자  2026 후계자 포커스    한우물  허세홍 허윤홍  다양성  허서홍, GS그룹 위상 후퇴에 오너4세 부담 커져 ",0.99272656
2025-11-18-21-53,DB증권,"곽봉석 DB증권 대표, 호실적에 연임 가능성  청신호  ",0.9893459
2025-11-18-21-53,영원무역,불황에 우울한 패션업계  이곳 서 옷 만든 기업들은 웃었다는데 ,0.9884085
2025-11-18-21-53,OCI홀딩스,"OCI홀딩스, 태양광 수요 반등 기대... 목표가 -DB ",0.98742175
2025-11-18-21-53,HLB생명과학,"HLB HLB생명과학, 하락에 급락 특히 HLB생명과학 5% 낙폭에 4400원선 밑으로 ",0.9873977
2025-11-18-21-53,펩트론,"펩트론, 18일 장중 315,000원 0.64% 상승 ",0.9861979
2025-11-18-21-53,스튜디오드래곤," 수지 김우빈도 무리였나 ...스튜디오드래곤, 아쉬운 실적에 목표가  ",0.9850332
2025-11-18-21-53,CJ대한통운,"CJ그룹, 2026년 정기 임원인사 신임 경영리더 40명 승진 종합  ",0.9845139
2025-11-18-21-53,한화솔루션," 한화의 사람들   김동관 믿을맨  신용인 CFO,  한화 재무 전략 총괄 ",0.98109144
2025-11-18-21-53,NHN KCP,"NHN KCP,  KCP 오더  QR NFC 주문 기능 신규 출시 NHN  한게임 로얄홀덤 , 신규 오프라인 대회 HPT 첫 개최 ",0.9771608
2025-11-18-21-53,포스코엠텍," 특징주  포스코엠텍, 리튬 가격 오름 전망  상승  ",0.97542447
2025-11-18-21-53,미래나노텍," 특징주  리튬가격 반등 조짐에 미래나노텍 9%대 상승 - 조선비즈  특징주  미래나노텍, 수요 강세 및 공급 차질 속 리튬 가격 급등 속 부각  인기검색TOP5  재영솔루텍, 노랑풍선, 미래나노텍, 한국전력, 한국항공우주 미래나노텍, 3거래일만에 14% 급등 1만4000원선 재돌파 눈앞 ",0.97500473
2025-11-18-21-53,아모레G,"아모레퍼시픽, 23일까지 플랫폼 통합  아모레 뷰티 페스타  ",0.9738325
2025-11-18-21-53,NAVER,"Naver Grows Steadily While Coupang Smiles Quietly  Why? NAVER 네이버  주가 소폭 강세, 금일장 마침표는? 전일 수급은 Naver Tries XR Again   Will It Be Different This Time? NAVER, 11월 18일 장중 0.59% 올라 256,500원 기록 ",0.9731149
2025-11-18-21-53,BNK금융지주,"BNK투자증권, 금융취약계층 대상 보이스피싱 예방 교육 실시  연임 기로  빈대인 회장, 경영 성과  주목  ",0.9662577
2025-11-18-21-53,삼성중공업,"삼성중공업, 베트남 조선소 신규 건설 박차   중국  생산 다각화 전략 가속화 삼성중공업, 선박 폐열 회수 발전 시스템 해상 실증 나선다 HMM 삼성중공업,  선박 폐열  상용화 맞손  ORC 시스템  국내 첫 해상 실증 삼성중공업, 선박 폐열 회수 발전 시스템 해상 실증 나선다 ",0.9635299
2025-11-18-21-53,삼성전기,"삼성전자,      유리기판  협력 구상 상용화는 고심 삼성전기, AI 확산에  전자산업의 쌀  공급 늘린다 ",0.96337694
2025-11-18-21-53,카카오게임즈,"카카오게임즈, 3분기 부채 1272억원  급한 불  껐다 카카오게임즈, 게임 사업 집중 자체 IP 비중 확대 ",0.9615705
2025-11-18-21-53,SK바이오팜,"SK바이오팜  세노바메이트 , 용량 발작 유형 관계없이 발작 줄여 아시아 데이터 공개  SK바이오팜  52주 신고가 경신, 외국인, 기관 각각 7일, 3일 연속 순매수 ",0.96133476
2025-11-18-21-53,이마트,"이마트, 미등기 임원 114억원 배임 혐의로 고소 이마트, 한파 대비 겨울 난방 방한용품 기획전  최대 30% 할인   속보  이마트, 114억원 규모 배임 횡령 발생 이마트, 114억원 규모 배임 발생 임원 고소 ",0.9611176
2025-11-18-21-53,영원무역홀딩스,"영원무역홀딩스, +4.96% 52주 신고가 - 조선비즈 관세 걱정 떨쳐낸 영원무역, 신고가 랠리 이어간다 ",0.96093
2025-11-18-21-53,하림지주,"권지은 수석부장, 하림지주 주식 5000주 보유 권지은 수석부장, 하림지주 주식 5000주 보유 ",0.95978135
2025-11-18-21-53,넥스틴,기관 연속 순매수일 상위 20선 - 코스닥 - 조선비즈 ,0.955068
2025-11-18-21-53,팬오션, ESG 스코어    해운사 탄소효율 벌크선사 팬오션이  꼴찌  ,0.95350724
2025-11-19-11-06,케어젠,"케어젠, 홍콩  COSMOPROF Asia 2025  성료 ",0.9969001
2025-11-19-11-06,DB하이텍,"DB글로벌칩, 전력관리반도체 전담 조직 신설   실적부진 씻을까 ",0.9961586
2025-11-19-11-06,대한조선,"중소 조선사, 올 하반기 폭풍 수주 유조선 수요에 대형사 수혜 영향 ",0.9954179
2025-11-19-11-06,레인보우로보틱스,"레인보우로보틱스, 하락 하루만에 4% 상승 39만원선 회복 ",0.9950911
2025-11-19-11-06,DB,"DB증권  SK스퀘어, 내년에도 주주환원 기대 목표가 200%   DB글로벌칩, 전력관리반도체 전담 조직 신설   실적부진 씻을까 DB손보,  교통 환경챌린지 7기  데모데이 DB손보,  교통 환경챌린지 7기  데모데이 개최 ",0.9942603
2025-11-19-11-06,삼성에스디에스," 삼성에스디에스, 국내 데이터센터 수요 증가 수혜주 -한국 삼성에스디에스, 데이터센터 수요 증가 대표 수혜주-한투 ",0.9910642
2025-11-19-11-06,한국항공우주,"KAI, UAE EDGE와 미래 항공우주 분야 전략적 협력 ",0.99098194
2025-11-19-11-06,제이시스메디칼,"닥터스피부과 성현철 원장, 제이시스메디칼  덴서티 알파팁  강연 ",0.98886853
2025-11-19-11-06,OCI홀딩스,"OCI, 데이터센터 인프라 기업  변신  ",0.9879385
2025-11-19-11-06,SK바이오팜,"SK바이오팜, 뇌전증 신약  세노바메이트  C035 임상 분석 발표 ",0.9865136
2025-11-19-11-06,종근당," 단독  노바티스, 종근당  CKD-501  심방세동 치료제로 개발 ... 글로벌 임상 2상 환자 모집 돌입 배곧단지 조성 나선 종근당, 투자 확보로 사업 추진 본격화 ",0.9835832
2025-11-19-11-06,DN오토모티브," 파워 e종목  DN오토모티브, 우주 항공 등 고부가산업 수요 증가로 주가 동력? ",0.9804138
2025-11-19-11-06,엘앤에프,"피노, 엘앤에프와 NCM 전구체 공급 계약 체결 피노, 엘앤에프와 36억원 규모 NCM 전구체 공급 계약 피노, 엘앤에프와 36억원 규모 NCM 전구체 공급 계약 ",0.9715106
2025-11-19-11-06,GS건설,"GS건설,  역삼센트럴자이  12월 분양 예정 GS건설,  역삼센트럴자이  12월 분양 일반분양 87가구 GS건설,  역삼센트럴자이  12월 분양 대치동 학군 아파트 GS건설,  역삼센트럴자이  12월 분양 예정 ",0.96829844
2025-11-19-11-06,한미사이언스, 골든크로스 종목  한미사이언스 유한양행 등 주가 약세 ,0.96528834
2025-11-19-11-06,JB금융지주,"캄보디아 문제 예대금리차 1위   백종일 전북은행장, 경영 성과에도 연임  불확실   2025 CEO 인사 전망 - JB금융  ",0.9646776
2025-11-19-11-06,현대바이오," Deep Dive  현대바이오  최대주주 씨앤팜, 부동산놀이에 140억 썼다 현대바이오 주가 상승 중 ",0.9616873
2025-11-19-11-06,SK이노베이션,"SK이노베이션과 SKIET 보유 에어레인 지분 전량 매각, 53억씩 회수 SK이노베이션, 지분 전량 매각하자 에어레인 10% 급락  이런국장 저런주식  ",0.9580402
2025-11-19-11-06,신한지주,국민성장펀드 금융기관간 업무협약식 자리한 진옥동 신한금융지주 회장 ,0.953511
2025-11-19-17-59,DB하이텍,"DB글로벌칩, 전력관리반도체 전담 조직 신설   실적부진 씻을까 ",0.99759203
2025-11-19-17-59,현대모비스,현대모비스  MS 코파일럿 도입해 업무혁신 AI 실력이 개인역량인 시대  ,0.9975039
2025-11-19-17-59,KG스틸," 진단 철강업계  KG스틸  그룹 중심의 자본정책, 박성희 의 구조적 한계... ESG 유동성 독립성, 세 방향에서 흔들리는 KG스틸의 균형 ",0.99418586
2025-11-19-17-59,GS건설,"GS건설,  역삼센트럴자이  12월 분양 예정 GS건설, 이자비용 누적  부산 촉진1구역  손실 만회할까 GS건설,  역삼센트럴자이  12월 분양 예정 GS건설,  역삼센트럴자이  87가구 내달 일반분양 ",0.9941078
2025-11-19-17-59,삼성중공업," 특징주   삼성중공업  외국인 기관 동반 러브콜   한국전력 은 동반 매도 HMM 삼성중공업 파나시아, 선박 폐열회수발전시스템 실증  협력  서울대 조선해양공학과-삼성중공업 공동연구팀,  2025 산학 프로젝트 챌린지  산업통상부 장관상 수상 삼성중공업 주가 50원 상승 후 장마감 ",0.99267197
