date,news,target
5/18/2024:5/19/2024,FDA 승인 불발에 HLB  항서제약 CMC 문제로 추정  HLB의 간암 치료제  리보세라닙 의 미국 식품의약국 FDA  허가가 불발됐다. HLB는 파트너사인 중국 항서제약의  화학 제조 품질관리 CMC  문제로 FDA의 허가가 불발된...,0
미상,아센디오 주가 급등하반기 기대작 MBC에 납품계약 체결 아센디오 주가가 시간외 매매에서 급등했다14일 한국거래소에 따르면 전일 시간외 매매에서 아센디오 주가는 종가보다 67% 오른  1337원에 거래를 마쳤다,0
2/23/2025:12/23/2025," 특징주  사토시홀딩스, 디지털자산 2단계법 논의 앞두고     사토시홀딩스가 디지털자산 2단계법 정부안 논의를 앞두고 22일 상한가를 기록하고 있다.한국거래소에 따르면 오전 10시 기준 사토시홀딩스는 전장...2일 전",0
09/13/2025:09/14/2025,"조현아, 정일우 정인선 KBS 2TV 주말드라마  화려한 날들  OST 합류 그룹 어반자카파 조현아가 감성 짙은 OST로 극의 서사를 풍성하게 채운다.조현아는 최근 뮤직 플랫폼 AURORA 오로라 를 통해 각종 온라인 음원 사이트에 KBS 2TV 주말...",1
/20/2025:11/20/2025," 특징주  쌍방울그룹 계열사들, 정리매매 첫날 80% 안팎 급락 광학필터 홀센서 전문기업 퓨처코어와 특장차 전문기업 광림이 상장폐지에 따른 정리매매 첫날 주가가 80%대 이상 급락했다.17일 한국거래소에 따르면...4일 전",0
08/22/2025:08/24/2025,"상승률 상위 50선 - 코스피 - 조선비즈 순위, 종목명, 등락률, 연관 섹터. 1, DL우 000215 , +9.34%. 2, 남선알미늄 008350 , +7.66%,  건자재 - 기타 . 3, 코아스 071950 , +5.59%,  건자재 - 가구 .",0
07/11/2025:07/13/2025," 개장 시황  코스닥 802.73.. 개인의 순매수에 상승 출발   2.26, +0.28%  증권   News봇 뉴스  코스닥이 개인의 매수세에 힘입어 전일의 상승 기조를 이어가고 있다.14일 오전 9시 5분 현재 코스닥은 전일 대비 2.26p +0.28% ...",0
08/24/2025:08/24/2025,"상승률 상위 50선 - 코스피 - 조선비즈 순위, 종목명, 등락률, 연관 섹터. 1, 와이투솔루션 011690 , +16.14%,  전기차 - 인프라 . 2, 아센디오 012170 , +16.71%. 3, 에이블씨엔씨 078520 , +13.07%...",1
07/25/2025:07/27/2025,"외국계 순매수 수량 상위 20선 - 코스닥 - 조선비즈  뉴스봇  오전 09시 32분 현재 코스닥 시장에서 외국계가 많이 사들이는 종목은 코리아나 027050 , 국전약품 307750 , 나인테크 267320 , HLB 028300 ,...",1
08/22/2025:08/24/2025,"특징주, 에스피시스템스-로봇 산업용/협동로봇 등  테마 상승세에 1.69%   25일 로봇 산업용/협동로봇 등  테마가 전일 대비 3.24% 상승하면서 강세를 보이는 가운데 관련주로 주목받고 있는 에스피시스템스 317830 가 전일 대비 1.69% 상승...",1
7/14/2024:7/15/2024,"아바텍, -1.87% VI 발동 - 조선비즈 아바텍, -1.87% VI 발동 아바텍149950이 VI가 발동했다. 전일 대비 1.87% 하락한 13660원에 거래되고 있다. 아바텍  연관 테마코리아써키트007810,...",0
2/14/2025:12/14/2025,"코리아써우, -4.23% VI 발동 - 조선비즈 코리아써우, -4.23% VI 발동 뉴스봇 코리아써우007815가 VI가 발동했다. 전일 대비 4.23% 하락한 11330원에 거래되고 있다. 코리아써우의 최근 1...14시간 전",0
2/16/2025:12/16/2025,"오가노이드사이언스, 오늘부터 태국 방콕에서 국제 오가노이드 컨퍼런스 열어   앵커멘트   장기 유사체로 불리는 오가노이드 기술이 연구 단계를 넘어 실제 환자 치...1일 전",0
월봉,"동해시, 동해항 자유무역지역 지정 온 힘 항만 경쟁력 강화 용역업체, 생산유발효과 1천591억원 취업유발 1천500명 추산. 동해시, 동해항 자유무역지역 지정 온 힘 항만 경쟁력 강화. 동해시는  지난 2월 자유무역지역 지정에...",0
0/12/2025:11/10/2025," 두산우  52주 신고가 경신, 기관 3일 연속 순매수 6,001주  두산우는 3개월여 만에 236.83%를 기록해 상승률 2위를 차지했다. 신풍제약우는 185.17% 올랐고 미래에셋증권우와 미래에셋증권2우B는 각각 166.51%,...3개월 전",1
08/09/2025:08/10/2025,"시프트업, 2분기 영업익 682억 전년비 51.6%   한눈에 보는 오늘   경제 - 뉴스    헤럴드경제 증권부  시프트업은 2분기 개별기준 영업이익이 682억1500만원으로 전년동기대비 51.6% 증가했다고 11일 공시했다.",0
09/06/2025:09/07/2025,"하락률 상위 50선 - 코스닥 - 조선비즈 순위, 종목명, 등락률, 연관 섹터. 1, CNH, -43.75%, *관리종목. 2, 포바이포 389140 , -14.47%,  메타버스  VR AR  . 3, 아이티켐 309710 , -8.03%,  OLED - 소재 ...",0
미상,사과드립니다의료대란 장기처방 제약사도 두손두발 데일리팜김지은 기자 의료대란 발 장기 처방 급증이 의약품 수급에까지 직접적인 영향을 미치고 있다 가수요 발생으로 인한 다빈도  처방의약품의 품절이 심화,0
/20/2025:11/20/2025,"특징주, 코세스-2차전지 테마 상승세에 7.13%   코세스 주가  불기둥 ... 고속 고정밀 제어 장비로 미래 성장동력 확보 ... 네이버 증권. 코세스 주가가 상승랠리에 박차를 가하고 있다. 25일 한국거래소에...4주 전",0
월봉,놀고 먹고 쉬고...에버랜드 겨울 힐링 여행 놀고 댄스 라이팅쇼 불꽃쇼 보고 신나게 눈썰매 체험 먹고 붕세권 붕어빵+역세권  따끈한 겨울 특선 메뉴 쉬고 윈터 스파 캐비서 이국적  노천 스파 즐기며 물멍.,0
8/25/2024:8/26/2024,"디지캡 샌즈랩 상한가, 케이사인 플랜티넷 이스트소프트 시큐센 등 보안   껑충  디지캡 주가가 상한가에 입성했다.27일 코스닥 시장에서 디지캡은 오후 1시35분 현재 전 거래일 대비 29.93% 865원  오른  3755원에 거래되고 있다. 이 회사는 지난 14.",0
미상,크라운해태홀딩스 +4.77% 상승폭 확대 - 조선비즈 크라운해태홀딩스 +4.77% 상승폭 확대 크라운해태홀딩스005740가 상승폭을 확대하고 있다 전일 대비 4.77% 상승한  7470원에 거래되고 있다,0
2/14/2025:12/14/2025,"LS마린솔루션, 해상풍력 설치항만 사업에 720억 투자 LS마린솔루션 주가가 급등 마감했다. 해상 전력 인프라 시장이 본격적으로 확장되는 가운데, LS마린솔루션이 서해안 에너지 고속도로 구축의 핵심...3일 전",0
09/01/2025:09/01/2025,"레이저옵텍, 실적반전 카드 나온다...35조 시장 진출 초읽기 레이저옵텍 199550 이 실적 반전 카드의 핵심이 될 고체형 혈관 치료 레이저 상용화 절차에 돌입했다. 35조원 규모의 새로운 시장에 진출해 지속가능한 성장의 디딤돌...",1
09/29/2025:09/29/2025,"이뮨온시아, 장중 6,450원 지난 종가 대비 16.01% 상승 30일 오후 2시 10분 기준, 네이버페이 증권에 따르면 이뮨온시아가 현재가 6,450원을 기록하며 지난 종가 5,560원 대비 16.01% 상승했다. 시가는 5,510원이며,...",1
08/22/2025:08/24/2025,"미트박스, 한미 정상회담 소식에  급락 한 이유 축산물 B2B 플랫폼 업체 미트박스가 한미 정상회담에서 농축산물 추가 개방이 거론되지 않았다는 소식에 약세를 보이고 있다.26일 오후 1시 50분 기준 미트박스는 전...",0
08/16/2025:08/17/2025,증시 활황에 웃은 새내기   13개 중 7개  고공행진  - 조선비즈 국내 증시 활황세 속에서 지난 6월 이후 유가증권시장과 코스닥시장에 입성한 새내기주    가운데 절반 이상이 공모가 대비 두 자릿수 상승률을 기록한 것으로...,0
2/30/2024:01/01/2025,"세계 1위 부자는  머스크 , 1년새 순자산 2배로 이재용 순위는?  헤럴드경제 장연주 기자  인공지능 AI  붐이 주도한 미국 증시 랠리 등에 힘입어 지난해 세계 500대 부호의 순자산이 총 10조 달러에 이른 것으로 집계됐다.",0
05/30/2025:06/01/2025,"기관 순매도 금액 상위 20선 - 코스피 - 조선비즈  뉴스봇  오늘 코스피 시장에서 기관이 많이 순매도한 종목은 KODEX 200선물인버스2X, 효성중공업 298040 , 두산 000150 , KODEX 인버스, 삼성바이오로직스 207940  등...",0
08/31/2025:08/31/2025,"푸른기술, +1.16% 상승폭 확대 - 조선비즈 푸른기술, +1.16% 상승폭 확대 알루코001780, 부산산업011390, 현대코퍼레이션011760, 세명전기017510, 한국선재025550, 특수건설026150, 동아지질028100,...",0
01/15/2026:01/15/2026,"제일바이오 푸른소나무 웰바이오텍, 상장폐지 수순 시니어케어 기업 푸른소나무가 코스닥 시장에서 퇴출된다. 서울남부지방법원이 회사 측이 제기한 상장폐지결정 효력정지 가처분 신청을 기각하면서...2일 전",0
09/07/2025:09/07/2025,"한올, 대웅제약 공동경영 오픈이노베이션으로  글로벌 임상  가속  의약뉴스  한올바이오파마가 면역학을 축으로 외부 협업을 강화하며 파이프라인을 확대, 글로벌 경쟁력 확보에 속도를 내고 있다.회사는 연구개발 R D  역량과 해외...",1
2/16/2025:12/16/2025,"동부건설우, +27.75% 52주 신고가 - 조선비즈  서울신문 17일 오후 3시 35분 동부건설우 005965 가 등락률 +30.00%로 상승률 1위로 마감했다. 동부건설우는 장 중 48,914주가 거래되었으며 주가는...7시간 전",1
미상,"페로타임즈 손바닥뉴스 6월 18일 화  천재란 자신에게 주어진 일을 하는재능 있는 사람일 뿐이다토마스 A. 에디슨  이슈분석  전기료 인상 관측 제강업계 실적추락에  부담  가중  핫이슈  철근 열연,...",1
09/20/2025:09/21/2025,"거래소, 큐로홀딩스 투자경고종목 지정  포인트데일리 방영석 기자  한국거래소는 22일 큐로홀딩스를 투자경고종목으로 지정했다.이날 기준 투자경고종목으로 지정돼 있는 종목은 큐로홀딩스와 노을,...",1
08/01/2025:08/03/2025,오늘의 메모 8월 5일  한눈에 보는 오늘   경제 - 뉴스    서울경제   코스닥   공모주청약 삼양컴텍 주관사 신한  지투지바이오 미래에셋  교보18호스팩 교보   신주배정기준일 ...,1
2/10/2025:12/10/2025,"삼성스팩12호, -9.97% VI 발동 - 조선비즈 28일 한국거래소 코스닥시장본부에 따르면,  삼성기업인수목적12호   삼성스팩12호 0096B0 가 이날 코스닥시장에 상장한다. 공모가는 2000원으로,...2주 전",0
09/07/2025:09/07/2025,"코오롱모빌리티그룹우, +2.26% VI 발동 - 조선비즈 코오롱모빌리티그룹우, +2.26% VI 발동 코오롱모빌리티그룹우의 최근 1주일간 외국인 기관 매매내역을 살펴보면 외국인은 2450주를 순매수했으며, 기관은 1301주를...",0
07/25/2025:07/27/2025,"에프엔에스테크, +2.94% 상승폭 확대 - 조선비즈 에프엔에스테크, +2.94% 상승폭 확대 주성엔지니어링036930, 이오테크닉스039030, 에스티아이039440, 아이씨디040910, APS054620, 에스에프에이056190,...",1
2/15/2025:12/15/2025," IB토마토 아주IB, 나노팀에 또 베팅 불리한 조건에도  텐배거  노린다 한눈에 보는 오늘   경제 - 뉴스    이데일리 이혜라 기자  나노팀 417010 이 상한가를 기록하고 있다.16일 엠피닥터에 따르면 나노팀은 이날 오후 2...5시간 전",1
/04/2025:11/04/2025,"한울반도체, -4.82% VI 발동 - 조선비즈 한울반도체, -4.82% VI 발동 아바코083930, 디와이피엔에프104460, 톱텍108230, 피엔티137400, 디에이테크놀로지196490, 파인텍131760, 씨아이에스222080,...",0
09/07/2025:09/07/2025,"이화전기 3사 지분 확보한  코아스   전략적 결정, 본질은 사업 시너지  민 대표  성장 잠재력 높은 산업 분야, 전략적 판단  투자 자금 출처 논란에  안정적 자금 기반 바탕   단기적 투기가 아닌 장기적 관점 .",0
2/10/2025:12/10/2025,"엑세스바이오, 코로나 독감 동시 진단키트 판매 본격화  북미 시장 공략 해당 제품은 12월부터 2월까지 이어지는 계절성 호흡기 감염병 유행기를 앞두고 수요가 확대될 것으로 기대된다. 회사는 해당 키트를 중심으로 도소매...2개월 전",1
09/24/2025:09/24/2025,"24일, 기관 코스닥에서 알테오젠 -3.63% , 에이비엘바이오 -8.43%  등 순매도 기관 투자자는 24일 코스닥에서 알테오젠, 에이비엘바이오, 디앤디파마텍 등을 중점적으로 매도한 것으로 나타났다. 기관 투자자의 순매도 상위 20개 종목은 알테오젠,...",0
8/25/2024:8/26/2024,"한양증권우, +1.18% 상승폭 확대 - 조선비즈 한양증권우, +1.18% 상승폭 확대 한양증권우001755가 상승폭을 확대하고 있다. 전일 대비 1.18% 상승한 21350원에  거래되고 있다. 한양증권우의 최근 1주일간 외국인/...",0
2/04/2025:12/04/2025,"퓨쳐켐, 국내 최초 방사선 치료제 5년 내 1000억 매출 찍는다 퓨쳐켐, 국내 최초 방사선 치료제 5년 내 1000억 매출 찍는다 ... 팜이데일리 프리미엄 기사를 무단 전재 유포하는 행위는 불법이며 형사 처벌 대상입니다.3개월 전",0
0/19/2025:10/19/2025,"미래에셋증권, +17.63% 52주 신고가 - 조선비즈 미래에셋증권, +17.63% 52주 신고가 유진투자증권001200, 부국증권001270, 상상인증권001290, 현대차증권001500, SK증권001510, 신영증권001720, 한양증권001750,...",1
0/12/2025:11/10/2025,국민성장펀드 30조 지원 발표  휴림로봇 투자 모멘텀 강화  이코노뉴스 어 만 기자  휴림로봇이 급락 중이다. 휴림로봇은 11일 코스닥 시장에서 오후 2시49분 현재 전 거래일보다 9% 560원  하락한 5660원에...2일 전,0
0/30/2025:10/30/2025,"30일 코스닥 시장 공매도 수량 상위 종목. 아난티, 우리기술 등 - 조선비즈  뉴스봇  지난 30일 코스닥 시장에서 아난티 025980 의 공매도 수량이 가장 많은 195,450주를 기록했다. 30일 아난티 025980 의 공매도 평균 가격은 8,205원으로 종가...",0
/10/2025:11/10/2025,"파로스아이바이오,  바이오 유럽 2025 서 글로벌 파트너링 가속화  더바이오 강인효 기자  인공지능 AI  기반 혁신신약 개발 전문기업인 파로스아이바이오는 세계보건기구 WHO 가 차세대 급성 골수성 백혈병 AML ...3일 전",1
/30/2025:11/30/2025," 한국피아이엠  52주 신고가 경신, 기관 3일 연속 순매수 4.0만주  IBKS 혁신소부장신기술투자조합은 한국피아이엠 지분을 가장 많이 보유한 펀드다. 해당 펀드는 지난해 6월 신주와 구주를 섞어 매입하며 지분 11.4%를...3주 전",1
